date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,country,region
2020-06-08,,0,0,0,US,MD
2020-06-09,,0,0,0,US,MD
2020-06-10,,0,0,0,US,MD
2020-06-11,,0,0,0,US,MD
2020-06-12,,0,0,0,US,MD
2020-06-13,,0,0,0,US,MD
2020-06-14,,0,0,0,US,MD
2020-06-15,,0,0,0,US,MD
2020-06-16,,0,0,0,US,MD
2020-06-17,,0,0,0,US,MD
2020-06-18,,0,0,0,US,MD
2020-06-19,,0,0,0,US,MD
2020-06-20,,0,0,0,US,MD
2020-06-21,,0,0,0,US,MD
2020-06-22,,0,0,0,US,MD
2020-06-23,,0,0,0,US,MD
2020-06-24,,0,0,0,US,MD
2020-06-25,,0,0,0,US,MD
2020-06-26,,0,0,0,US,MD
2020-06-27,,0,0,0,US,MD
2020-06-28,,0,0,0,US,MD
2020-06-29,,0,0,0,US,MD
2020-06-30,,0,0,0,US,MD
2020-03-02,,,,,US,ME
2020-03-03,,,,,US,ME
2020-03-04,,,,,US,ME
2020-03-05,,,,,US,ME
2020-03-06,,,,,US,ME
2020-03-07,,,,,US,ME
2020-03-08,,,,,US,ME
2020-03-09,,,,,US,ME
2020-03-10,,,,,US,ME
2020-03-11,,,,,US,ME
2020-03-12,,,,,US,ME
2020-03-13,,,,,US,ME
2020-03-14,,,,,US,ME
2020-03-15,,,,,US,ME
2020-03-16,,,,,US,ME
2020-03-17,,,,,US,ME
2020-03-18,,,,,US,ME
2020-03-19,,,,,US,ME
2020-03-20,,,,,US,ME
2020-03-21,,,,,US,ME
2020-03-22,,,,,US,ME
2020-03-23,,,,,US,ME
2020-03-24,,,,,US,ME
2020-03-25,,,,,US,ME
2020-03-26,,,,,US,ME
2020-03-27,1,,,,US,ME
2020-03-28,0,,,,US,ME
2020-03-29,2,,,,US,ME
2020-03-30,0,,,,US,ME
2020-03-31,2,,,,US,ME
2020-04-01,2,,,,US,ME
2020-04-02,0,,,,US,ME
2020-04-03,,1,0,1,US,ME
2020-04-04,,1,0,1,US,ME
2020-04-05,,2,1,2,US,ME
2020-04-06,,2,1,2,US,ME
2020-04-07,,2,1,2,US,ME
2020-04-08,,2,1,3,US,ME
2020-04-09,,2,1,3,US,ME
2020-04-10,,2,1,3,US,ME
2020-04-11,,2,1,3,US,ME
2020-04-12,,2,1,3,US,ME
2020-04-13,,2,1,3,US,ME
2020-04-14,,2,1,3,US,ME
2020-04-15,,2,1,3,US,ME
2020-04-16,,2,1,3,US,ME
2020-04-17,,2,1,3,US,ME
2020-04-18,,1,0,2,US,ME
2020-04-19,,1,0,2,US,ME
2020-04-20,,1,0,2,US,ME
2020-04-21,,1,0,2,US,ME
2020-04-22,,1,0,2,US,ME
2020-04-23,,1,0,2,US,ME
2020-04-24,,1,0,2,US,ME
2020-04-25,,1,0,2,US,ME
2020-04-26,,1,0,1,US,ME
2020-04-27,,1,0,1,US,ME
2020-04-28,,1,0,1,US,ME
2020-04-29,,1,0,1,US,ME
2020-04-30,,1,0,1,US,ME
2020-05-01,,1,0,1,US,ME
2020-05-02,,1,0,1,US,ME
2020-05-03,,1,0,1,US,ME
2020-05-04,,1,0,1,US,ME
2020-05-05,,1,0,1,US,ME
2020-05-06,,1,0,1,US,ME
2020-05-07,,1,0,1,US,ME
2020-05-08,,1,0,1,US,ME
2020-05-09,,1,0,1,US,ME
2020-05-10,,1,0,1,US,ME
2020-05-11,,1,0,1,US,ME
2020-05-12,,1,0,1,US,ME
2020-05-13,,1,0,1,US,ME
2020-05-14,,1,0,1,US,ME
2020-05-15,,1,0,1,US,ME
2020-05-16,,1,0,1,US,ME
2020-05-17,,1,0,1,US,ME
2020-05-18,,1,0,1,US,ME
2020-05-19,,1,0,1,US,ME
2020-05-20,,1,0,1,US,ME
2020-05-21,,1,0,1,US,ME
2020-05-22,,1,0,1,US,ME
2020-05-23,,1,0,1,US,ME
2020-05-24,,1,0,1,US,ME
2020-05-25,,1,0,1,US,ME
2020-05-26,,1,0,1,US,ME
2020-05-27,,1,0,1,US,ME
2020-05-28,,1,0,1,US,ME
2020-05-29,,1,0,1,US,ME
2020-05-30,,0,0,0,US,ME
2020-05-31,,0,0,0,US,ME
2020-06-01,,0,0,0,US,ME
2020-06-02,,0,0,0,US,ME
2020-06-03,,0,0,0,US,ME
2020-06-04,,0,0,0,US,ME
2020-06-05,,0,0,0,US,ME
2020-06-06,,0,0,0,US,ME
2020-06-07,,0,0,0,US,ME
2020-06-08,,0,0,0,US,ME
2020-06-09,,0,0,0,US,ME
2020-06-10,,0,0,0,US,ME
2020-06-11,,0,0,0,US,ME
2020-06-12,,0,0,0,US,ME
2020-06-13,,0,0,0,US,ME
2020-06-14,,0,0,0,US,ME
2020-06-15,,0,0,0,US,ME
2020-06-16,,0,0,0,US,ME
2020-06-17,,0,0,0,US,ME
2020-06-18,,0,0,0,US,ME
2020-06-19,,0,0,0,US,ME
2020-06-20,,0,0,0,US,ME
2020-06-21,,0,0,0,US,ME
2020-06-22,,0,0,0,US,ME
2020-06-23,,0,0,0,US,ME
2020-06-24,,0,0,0,US,ME
2020-06-25,,0,0,0,US,ME
2020-06-26,,0,0,0,US,ME
2020-06-27,,0,0,0,US,ME
2020-06-28,,0,0,0,US,ME
2020-06-29,,0,0,0,US,ME
2020-06-30,,0,0,0,US,ME
2020-02-21,,,,,US,MI
2020-02-22,,,,,US,MI
2020-02-23,,,,,US,MI
2020-02-24,,,,,US,MI
2020-02-25,,,,,US,MI
2020-02-26,,,,,US,MI
2020-02-27,,,,,US,MI
2020-02-28,,,,,US,MI
2020-02-29,,,,,US,MI
2020-03-01,,,,,US,MI
2020-03-02,,,,,US,MI
2020-03-03,,,,,US,MI
2020-03-04,,,,,US,MI
2020-03-05,,,,,US,MI
2020-03-06,,,,,US,MI
2020-03-07,,,,,US,MI
2020-03-08,,,,,US,MI
2020-03-09,,,,,US,MI
2020-03-10,,,,,US,MI
2020-03-11,,,,,US,MI
2020-03-12,,,,,US,MI
2020-03-13,,,,,US,MI
2020-03-14,,,,,US,MI
2020-03-15,,,,,US,MI
2020-03-16,,,,,US,MI
2020-03-17,,,,,US,MI
2020-03-18,,,,,US,MI
2020-03-19,3,,,,US,MI
2020-03-20,0,,,,US,MI
2020-03-21,2,,,,US,MI
2020-03-22,3,,,,US,MI
2020-03-23,7,,,,US,MI
2020-03-24,9,,,,US,MI
2020-03-25,19,,,,US,MI
2020-03-26,17,,,,US,MI
2020-03-27,32,,,,US,MI
2020-03-28,0,,,,US,MI
2020-03-29,40,,,,US,MI
2020-03-30,52,,,,US,MI
2020-03-31,75,,,,US,MI
2020-04-01,78,,,,US,MI
2020-04-02,80,,,,US,MI
2020-04-03,,103,94,117,US,MI
2020-04-04,,120,104,146,US,MI
2020-04-05,,137,111,180,US,MI
2020-04-06,,153,114,217,US,MI
2020-04-07,,166,111,256,US,MI
2020-04-08,,177,105,295,US,MI
2020-04-09,,185,95,334,US,MI
2020-04-10,,189,79,371,US,MI
2020-04-11,,189,61,401,US,MI
2020-04-12,,185,42,423,US,MI
2020-04-13,,177,24,431,US,MI
2020-04-14,,167,10,427,US,MI
2020-04-15,,155,2,409,US,MI
2020-04-16,,141,0,381,US,MI
2020-04-17,,127,0,346,US,MI
2020-04-18,,113,0,310,US,MI
2020-04-19,,101,0,275,US,MI
2020-04-20,,89,0,240,US,MI
2020-04-21,,79,0,209,US,MI
2020-04-22,,70,2,182,US,MI
2020-04-23,,62,2,161,US,MI
2020-04-24,,55,2,142,US,MI
2020-04-25,,49,2,126,US,MI
2020-04-26,,43,2,110,US,MI
2020-04-27,,39,3,98,US,MI
2020-04-28,,34,2,85,US,MI
2020-04-29,,31,3,76,US,MI
2020-04-30,,27,3,66,US,MI
2020-05-01,,25,4,59,US,MI
2020-05-02,,22,3,52,US,MI
2020-05-03,,20,4,46,US,MI
2020-05-04,,18,4,41,US,MI
2020-05-05,,16,3,36,US,MI
2020-05-06,,15,4,32,US,MI
2020-05-07,,13,3,28,US,MI
2020-05-08,,12,3,25,US,MI
2020-05-09,,11,3,22,US,MI
2020-05-10,,10,3,20,US,MI
2020-05-11,,10,4,18,US,MI
2020-05-12,,9,4,16,US,MI
2020-05-13,,8,3,14,US,MI
2020-05-14,,8,4,14,US,MI
2020-05-15,,7,3,12,US,MI
2020-05-16,,7,4,11,US,MI
2020-05-17,,6,3,10,US,MI
2020-05-18,,6,3,9,US,MI
2020-05-19,,6,4,9,US,MI
2020-05-20,,5,3,7,US,MI
2020-05-21,,5,3,7,US,MI
2020-05-22,,5,3,7,US,MI
2020-05-23,,5,3,7,US,MI
2020-05-24,,4,2,5,US,MI
2020-05-25,,4,3,5,US,MI
2020-05-26,,4,3,5,US,MI
2020-05-27,,4,3,5,US,MI
2020-05-28,,4,3,5,US,MI
2020-05-29,,4,3,5,US,MI
2020-05-30,,3,2,4,US,MI
2020-05-31,,3,2,4,US,MI
2020-06-01,,3,2,4,US,MI
2020-06-02,,3,2,4,US,MI
2020-06-03,,3,2,4,US,MI
2020-06-04,,3,2,4,US,MI
2020-06-05,,3,2,4,US,MI
2020-06-06,,3,2,4,US,MI
2020-06-07,,3,2,4,US,MI
2020-06-08,,3,2,3,US,MI
2020-06-09,,3,2,3,US,MI
2020-06-10,,3,2,3,US,MI
2020-06-11,,2,1,3,US,MI
2020-06-12,,2,1,3,US,MI
2020-06-13,,2,1,3,US,MI
2020-06-14,,2,1,3,US,MI
2020-06-15,,2,1,3,US,MI
2020-06-16,,2,1,3,US,MI
2020-06-17,,2,1,3,US,MI
2020-06-18,,2,1,3,US,MI
2020-06-19,,2,1,3,US,MI
2020-06-20,,2,1,2,US,MI
2020-06-21,,2,1,2,US,MI
2020-06-22,,2,1,2,US,MI
2020-06-23,,2,1,2,US,MI
2020-06-24,,2,1,2,US,MI
2020-06-25,,2,1,2,US,MI
2020-06-26,,2,1,2,US,MI
2020-06-27,,1,0,2,US,MI
2020-06-28,,1,0,2,US,MI
2020-06-29,,1,0,2,US,MI
2020-06-30,,1,0,2,US,MI
2020-02-25,,,,,US,MN
2020-02-26,,,,,US,MN
2020-02-27,,,,,US,MN
2020-02-28,,,,,US,MN
2020-02-29,,,,,US,MN
2020-03-01,,,,,US,MN
2020-03-02,,,,,US,MN
2020-03-03,,,,,US,MN
2020-03-04,,,,,US,MN
2020-03-05,,,,,US,MN
2020-03-06,,,,,US,MN
2020-03-07,,,,,US,MN
2020-03-08,,,,,US,MN
2020-03-09,,,,,US,MN
2020-03-10,,,,,US,MN
2020-03-11,,,,,US,MN
2020-03-12,,,,,US,MN
2020-03-13,,,,,US,MN
2020-03-14,,,,,US,MN
2020-03-15,,,,,US,MN
2020-03-16,,,,,US,MN
2020-03-17,,,,,US,MN
2020-03-18,,,,,US,MN
2020-03-19,,,,,US,MN
2020-03-20,,,,,US,MN
2020-03-21,1,,,,US,MN
2020-03-22,0,,,,US,MN
2020-03-23,0,,,,US,MN
2020-03-24,0,,,,US,MN
2020-03-25,0,,,,US,MN
2020-03-26,1,,,,US,MN
2020-03-27,2,,,,US,MN
2020-03-28,1,,,,US,MN
2020-03-29,4,,,,US,MN
2020-03-30,1,,,,US,MN
2020-03-31,2,,,,US,MN
2020-04-01,5,,,,US,MN
2020-04-02,1,,,,US,MN
2020-04-03,,3,2,4,US,MN
2020-04-04,,3,2,3,US,MN
2020-04-05,,4,3,5,US,MN
2020-04-06,,4,3,5,US,MN
2020-04-07,,4,2,5,US,MN
2020-04-08,,4,2,6,US,MN
2020-04-09,,4,2,6,US,MN
2020-04-10,,4,2,6,US,MN
2020-04-11,,4,2,7,US,MN
2020-04-12,,4,2,7,US,MN
2020-04-13,,4,1,7,US,MN
2020-04-14,,4,2,7,US,MN
2020-04-15,,3,1,5,US,MN
2020-04-16,,3,1,6,US,MN
2020-04-17,,3,1,5,US,MN
2020-04-18,,2,0,4,US,MN
2020-04-19,,2,0,4,US,MN
2020-04-20,,2,0,3,US,MN
2020-04-21,,2,0,3,US,MN
2020-04-22,,2,1,3,US,MN
2020-04-23,,2,1,3,US,MN
2020-04-24,,1,0,2,US,MN
2020-04-25,,1,0,2,US,MN
2020-04-26,,1,0,2,US,MN
2020-04-27,,1,0,2,US,MN
2020-04-28,,1,0,2,US,MN
2020-04-29,,1,0,2,US,MN
2020-04-30,,1,0,1,US,MN
2020-05-01,,1,0,1,US,MN
2020-05-02,,1,0,1,US,MN
2020-05-03,,1,0,1,US,MN
2020-05-04,,1,0,1,US,MN
2020-05-05,,1,0,1,US,MN
2020-05-06,,1,0,1,US,MN
2020-05-07,,1,0,1,US,MN
2020-05-08,,1,0,1,US,MN
2020-05-09,,1,0,1,US,MN
2020-05-10,,1,0,1,US,MN
2020-05-11,,1,0,1,US,MN
2020-05-12,,1,0,1,US,MN
2020-05-13,,1,0,1,US,MN
2020-05-14,,1,0,1,US,MN
2020-05-15,,1,0,1,US,MN
2020-05-16,,1,0,1,US,MN
2020-05-17,,1,0,1,US,MN
2020-05-18,,1,0,1,US,MN
2020-05-19,,1,0,1,US,MN
2020-05-20,,1,0,1,US,MN
2020-05-21,,1,0,1,US,MN
2020-05-22,,1,0,1,US,MN
2020-05-23,,1,0,1,US,MN
2020-05-24,,1,0,1,US,MN
2020-05-25,,1,0,1,US,MN
2020-05-26,,1,0,1,US,MN
2020-05-27,,0,0,0,US,MN
2020-05-28,,0,0,0,US,MN
2020-05-29,,0,0,0,US,MN
2020-05-30,,0,0,0,US,MN
2020-05-31,,0,0,0,US,MN
2020-06-01,,0,0,0,US,MN
2020-06-02,,0,0,0,US,MN
2020-06-03,,0,0,0,US,MN
2020-06-04,,0,0,0,US,MN
2020-06-05,,0,0,0,US,MN
2020-06-06,,0,0,0,US,MN
2020-06-07,,0,0,0,US,MN
2020-06-08,,0,0,0,US,MN
2020-06-09,,0,0,0,US,MN
2020-06-10,,0,0,0,US,MN
2020-06-11,,0,0,0,US,MN
2020-06-12,,0,0,0,US,MN
2020-06-13,,0,0,0,US,MN
2020-06-14,,0,0,0,US,MN
2020-06-15,,0,0,0,US,MN
2020-06-16,,0,0,0,US,MN
2020-06-17,,0,0,0,US,MN
2020-06-18,,0,0,0,US,MN
2020-06-19,,0,0,0,US,MN
2020-06-20,,0,0,0,US,MN
2020-06-21,,0,0,0,US,MN
2020-06-22,,0,0,0,US,MN
2020-06-23,,0,0,0,US,MN
2020-06-24,,0,0,0,US,MN
2020-06-25,,0,0,0,US,MN
2020-06-26,,0,0,0,US,MN
2020-06-27,,0,0,0,US,MN
2020-06-28,,0,0,0,US,MN
2020-06-29,,0,0,0,US,MN
2020-06-30,,0,0,0,US,MN
2020-02-23,,,,,US,MO
2020-02-24,,,,,US,MO
2020-02-25,,,,,US,MO
2020-02-26,,,,,US,MO
2020-02-27,,,,,US,MO
2020-02-28,,,,,US,MO
2020-02-29,,,,,US,MO
2020-03-01,,,,,US,MO
2020-03-02,,,,,US,MO
2020-03-03,,,,,US,MO
2020-03-04,,,,,US,MO
2020-03-05,,,,,US,MO
2020-03-06,,,,,US,MO
2020-03-07,,,,,US,MO
2020-03-08,,,,,US,MO
2020-03-09,,,,,US,MO
2020-03-10,,,,,US,MO
2020-03-11,,,,,US,MO
2020-03-12,,,,,US,MO
2020-03-13,,,,,US,MO
2020-03-14,,,,,US,MO
2020-03-15,,,,,US,MO
2020-03-16,,,,,US,MO
2020-03-17,,,,,US,MO
2020-03-18,,,,,US,MO
2020-03-19,1,,,,US,MO
2020-03-20,0,,,,US,MO
2020-03-21,2,,,,US,MO
2020-03-22,0,,,,US,MO
2020-03-23,0,,,,US,MO
2020-03-24,0,,,,US,MO
2020-03-25,5,,,,US,MO
2020-03-26,0,,,,US,MO
2020-03-27,0,,,,US,MO
2020-03-28,2,,,,US,MO
2020-03-29,0,,,,US,MO
2020-03-30,3,,,,US,MO
2020-03-31,1,,,,US,MO
2020-04-01,4,,,,US,MO
2020-04-02,1,,,,US,MO
2020-04-03,,4,3,5,US,MO
2020-04-04,,4,3,5,US,MO
2020-04-05,,5,4,6,US,MO
2020-04-06,,5,3,6,US,MO
2020-04-07,,5,3,7,US,MO
2020-04-08,,5,3,7,US,MO
2020-04-09,,5,3,8,US,MO
2020-04-10,,5,2,8,US,MO
2020-04-11,,5,2,9,US,MO
2020-04-12,,4,1,7,US,MO
2020-04-13,,4,1,7,US,MO
2020-04-14,,4,1,8,US,MO
2020-04-15,,4,1,7,US,MO
2020-04-16,,3,0,6,US,MO
2020-04-17,,3,1,6,US,MO
2020-04-18,,3,1,6,US,MO
2020-04-19,,2,0,4,US,MO
2020-04-20,,2,0,4,US,MO
2020-04-21,,2,0,3,US,MO
2020-04-22,,2,0,3,US,MO
2020-04-23,,2,1,3,US,MO
2020-04-24,,2,1,3,US,MO
2020-04-25,,1,0,2,US,MO
2020-04-26,,1,0,2,US,MO
2020-04-27,,1,0,2,US,MO
2020-04-28,,1,0,2,US,MO
2020-04-29,,1,0,2,US,MO
2020-04-30,,1,0,2,US,MO
2020-05-01,,1,0,1,US,MO
2020-05-02,,1,0,1,US,MO
2020-05-03,,1,0,1,US,MO
2020-05-04,,1,0,1,US,MO
2020-05-05,,1,0,1,US,MO
2020-05-06,,1,0,1,US,MO
2020-05-07,,1,0,1,US,MO
2020-05-08,,1,0,1,US,MO
2020-05-09,,1,0,1,US,MO
2020-05-10,,1,0,1,US,MO
2020-05-11,,1,0,1,US,MO
2020-05-12,,1,0,1,US,MO
2020-05-13,,1,0,1,US,MO
2020-05-14,,1,0,1,US,MO
2020-05-15,,1,0,1,US,MO
2020-05-16,,1,0,1,US,MO
2020-05-17,,1,0,1,US,MO
2020-05-18,,1,0,1,US,MO
2020-05-19,,1,0,1,US,MO
2020-05-20,,1,0,1,US,MO
2020-05-21,,1,0,1,US,MO
2020-05-22,,1,0,1,US,MO
2020-05-23,,1,0,1,US,MO
2020-05-24,,1,0,1,US,MO
2020-05-25,,1,0,1,US,MO
2020-05-26,,0,0,1,US,MO
2020-05-27,,0,0,0,US,MO
2020-05-28,,0,0,0,US,MO
2020-05-29,,0,0,0,US,MO
2020-05-30,,0,0,0,US,MO
2020-05-31,,0,0,0,US,MO
2020-06-01,,0,0,0,US,MO
2020-06-02,,0,0,0,US,MO
2020-06-03,,0,0,0,US,MO
2020-06-04,,0,0,0,US,MO
2020-06-05,,0,0,0,US,MO
2020-06-06,,0,0,0,US,MO
2020-06-07,,0,0,0,US,MO
2020-06-08,,0,0,0,US,MO
2020-06-09,,0,0,0,US,MO
2020-06-10,,0,0,0,US,MO
2020-06-11,,0,0,0,US,MO
2020-06-12,,0,0,0,US,MO
2020-06-13,,0,0,0,US,MO
2020-06-14,,0,0,0,US,MO
2020-06-15,,0,0,0,US,MO
2020-06-16,,0,0,0,US,MO
2020-06-17,,0,0,0,US,MO
2020-06-18,,0,0,0,US,MO
2020-06-19,,0,0,0,US,MO
2020-06-20,,0,0,0,US,MO
2020-06-21,,0,0,0,US,MO
2020-06-22,,0,0,0,US,MO
2020-06-23,,0,0,0,US,MO
2020-06-24,,0,0,0,US,MO
2020-06-25,,0,0,0,US,MO
2020-06-26,,0,0,0,US,MO
2020-06-27,,0,0,0,US,MO
2020-06-28,,0,0,0,US,MO
2020-06-29,,0,0,0,US,MO
2020-06-30,,0,0,0,US,MO
2020-03-08,,,,,US,MP
2020-03-09,,,,,US,MP
2020-03-10,,,,,US,MP
2020-03-11,,,,,US,MP
2020-03-12,,,,,US,MP
2020-03-13,,,,,US,MP
2020-03-14,,,,,US,MP
2020-03-15,,,,,US,MP
2020-03-16,,,,,US,MP
2020-03-17,,,,,US,MP
2020-03-18,,,,,US,MP
2020-03-19,,,,,US,MP
2020-03-20,,,,,US,MP
2020-03-21,,,,,US,MP
2020-03-22,,,,,US,MP
2020-03-23,,,,,US,MP
2020-03-24,,,,,US,MP
2020-03-25,,,,,US,MP
2020-03-26,,,,,US,MP
2020-03-27,,,,,US,MP
2020-03-28,,,,,US,MP
2020-03-29,,,,,US,MP
2020-03-30,,,,,US,MP
2020-03-31,,,,,US,MP
2020-04-01,,,,,US,MP
2020-04-02,1,,,,US,MP
2020-04-03,,0,0,0,US,MP
2020-04-04,,0,0,0,US,MP
2020-04-05,,0,0,0,US,MP
2020-04-06,,0,0,0,US,MP
2020-04-07,,0,0,0,US,MP
2020-04-08,,0,0,1,US,MP
2020-04-09,,0,0,1,US,MP
2020-04-10,,0,0,1,US,MP
2020-04-11,,0,0,1,US,MP
2020-04-12,,0,0,1,US,MP
2020-04-13,,0,0,1,US,MP
2020-04-14,,0,0,1,US,MP
2020-04-15,,0,0,1,US,MP
2020-04-16,,0,0,1,US,MP
2020-04-17,,0,0,1,US,MP
2020-04-18,,0,0,1,US,MP
2020-04-19,,0,0,1,US,MP
2020-04-20,,0,0,1,US,MP
2020-04-21,,0,0,1,US,MP
2020-04-22,,0,0,1,US,MP
2020-04-23,,0,0,1,US,MP
2020-04-24,,0,0,1,US,MP
2020-04-25,,0,0,1,US,MP
2020-04-26,,0,0,1,US,MP
2020-04-27,,0,0,1,US,MP
2020-04-28,,0,0,1,US,MP
2020-04-29,,0,0,1,US,MP
2020-04-30,,0,0,1,US,MP
2020-05-01,,0,0,1,US,MP
2020-05-02,,0,0,1,US,MP
2020-05-03,,0,0,1,US,MP
2020-05-04,,0,0,1,US,MP
2020-05-05,,0,0,1,US,MP
2020-05-06,,0,0,1,US,MP
2020-05-07,,0,0,1,US,MP
2020-05-08,,0,0,1,US,MP
2020-05-09,,0,0,1,US,MP
2020-05-10,,0,0,1,US,MP
2020-05-11,,0,0,1,US,MP
2020-05-12,,0,0,1,US,MP
2020-05-13,,0,0,1,US,MP
2020-05-14,,0,0,1,US,MP
2020-05-15,,0,0,1,US,MP
2020-05-16,,0,0,1,US,MP
2020-05-17,,0,0,1,US,MP
2020-05-18,,0,0,1,US,MP
2020-05-19,,0,0,1,US,MP
2020-05-20,,0,0,1,US,MP
2020-05-21,,0,0,1,US,MP
2020-05-22,,0,0,0,US,MP
2020-05-23,,0,0,0,US,MP
2020-05-24,,0,0,0,US,MP
2020-05-25,,0,0,0,US,MP
2020-05-26,,0,0,0,US,MP
2020-05-27,,0,0,0,US,MP
2020-05-28,,0,0,0,US,MP
2020-05-29,,0,0,0,US,MP
2020-05-30,,0,0,0,US,MP
2020-05-31,,0,0,0,US,MP
2020-06-01,,0,0,0,US,MP
2020-06-02,,0,0,0,US,MP
2020-06-03,,0,0,0,US,MP
2020-06-04,,0,0,0,US,MP
2020-06-05,,0,0,0,US,MP
2020-06-06,,0,0,0,US,MP
2020-06-07,,0,0,0,US,MP
2020-06-08,,0,0,0,US,MP
2020-06-09,,0,0,0,US,MP
2020-06-10,,0,0,0,US,MP
2020-06-11,,0,0,0,US,MP
2020-06-12,,0,0,0,US,MP
2020-06-13,,0,0,0,US,MP
2020-06-14,,0,0,0,US,MP
2020-06-15,,0,0,0,US,MP
2020-06-16,,0,0,0,US,MP
2020-06-17,,0,0,0,US,MP
2020-06-18,,0,0,0,US,MP
2020-06-19,,0,0,0,US,MP
2020-06-20,,0,0,0,US,MP
2020-06-21,,0,0,0,US,MP
2020-06-22,,0,0,0,US,MP
2020-06-23,,0,0,0,US,MP
2020-06-24,,0,0,0,US,MP
2020-06-25,,0,0,0,US,MP
2020-06-26,,0,0,0,US,MP
2020-06-27,,0,0,0,US,MP
2020-06-28,,0,0,0,US,MP
2020-06-29,,0,0,0,US,MP
2020-06-30,,0,0,0,US,MP
2020-02-24,,,,,US,MS
2020-02-25,,,,,US,MS
2020-02-26,,,,,US,MS
2020-02-27,,,,,US,MS
2020-02-28,,,,,US,MS
2020-02-29,,,,,US,MS
2020-03-01,,,,,US,MS
2020-03-02,,,,,US,MS
2020-03-03,,,,,US,MS
2020-03-04,,,,,US,MS
2020-03-05,,,,,US,MS
2020-03-06,,,,,US,MS
2020-03-07,,,,,US,MS
2020-03-08,,,,,US,MS
2020-03-09,,,,,US,MS
2020-03-10,,,,,US,MS
2020-03-11,,,,,US,MS
2020-03-12,,,,,US,MS
2020-03-13,,,,,US,MS
2020-03-14,,,,,US,MS
2020-03-15,,,,,US,MS
2020-03-16,,,,,US,MS
2020-03-17,,,,,US,MS
2020-03-18,,,,,US,MS
2020-03-19,,,,,US,MS
2020-03-20,1,,,,US,MS
2020-03-21,0,,,,US,MS
2020-03-22,0,,,,US,MS
2020-03-23,0,,,,US,MS
2020-03-24,0,,,,US,MS
2020-03-25,1,,,,US,MS
2020-03-26,4,,,,US,MS
2020-03-27,2,,,,US,MS
2020-03-28,5,,,,US,MS
2020-03-29,1,,,,US,MS
2020-03-30,2,,,,US,MS
2020-03-31,4,,,,US,MS
2020-04-01,2,,,,US,MS
2020-04-02,4,,,,US,MS
2020-04-03,,4,3,4,US,MS
2020-04-04,,4,3,5,US,MS
2020-04-05,,4,3,5,US,MS
2020-04-06,,5,4,6,US,MS
2020-04-07,,5,3,7,US,MS
2020-04-08,,5,3,7,US,MS
2020-04-09,,5,3,8,US,MS
2020-04-10,,5,2,8,US,MS
2020-04-11,,5,2,8,US,MS
2020-04-12,,4,1,7,US,MS
2020-04-13,,4,1,7,US,MS
2020-04-14,,4,1,7,US,MS
2020-04-15,,4,1,7,US,MS
2020-04-16,,3,1,6,US,MS
2020-04-17,,3,0,6,US,MS
2020-04-18,,3,1,5,US,MS
2020-04-19,,2,0,4,US,MS
2020-04-20,,2,0,4,US,MS
2020-04-21,,2,0,4,US,MS
2020-04-22,,2,0,3,US,MS
2020-04-23,,2,1,3,US,MS
2020-04-24,,2,0,3,US,MS
2020-04-25,,1,0,2,US,MS
2020-04-26,,1,0,2,US,MS
2020-04-27,,1,0,2,US,MS
2020-04-28,,1,0,2,US,MS
2020-04-29,,1,0,2,US,MS
2020-04-30,,1,0,2,US,MS
2020-05-01,,1,0,1,US,MS
2020-05-02,,1,0,1,US,MS
2020-05-03,,1,0,1,US,MS
2020-05-04,,1,0,1,US,MS
2020-05-05,,1,0,1,US,MS
2020-05-06,,1,0,1,US,MS
2020-05-07,,1,0,1,US,MS
2020-05-08,,1,0,1,US,MS
2020-05-09,,1,0,1,US,MS
2020-05-10,,1,0,1,US,MS
2020-05-11,,1,0,1,US,MS
2020-05-12,,1,0,1,US,MS
2020-05-13,,1,0,1,US,MS
2020-05-14,,1,0,1,US,MS
2020-05-15,,1,0,1,US,MS
2020-05-16,,1,0,1,US,MS
2020-05-17,,1,0,1,US,MS
2020-05-18,,1,0,1,US,MS
2020-05-19,,1,0,1,US,MS
2020-05-20,,1,0,1,US,MS
2020-05-21,,1,0,1,US,MS
2020-05-22,,1,0,1,US,MS
2020-05-23,,1,0,1,US,MS
2020-05-24,,1,0,1,US,MS
2020-05-25,,1,0,1,US,MS
2020-05-26,,0,0,1,US,MS
2020-05-27,,0,0,0,US,MS
2020-05-28,,0,0,0,US,MS
2020-05-29,,0,0,0,US,MS
2020-05-30,,0,0,0,US,MS
2020-05-31,,0,0,0,US,MS
2020-06-01,,0,0,0,US,MS
2020-06-02,,0,0,0,US,MS
2020-06-03,,0,0,0,US,MS
2020-06-04,,0,0,0,US,MS
2020-06-05,,0,0,0,US,MS
2020-06-06,,0,0,0,US,MS
2020-06-07,,0,0,0,US,MS
2020-06-08,,0,0,0,US,MS
2020-06-09,,0,0,0,US,MS
2020-06-10,,0,0,0,US,MS
2020-06-11,,0,0,0,US,MS
2020-06-12,,0,0,0,US,MS
2020-06-13,,0,0,0,US,MS
2020-06-14,,0,0,0,US,MS
2020-06-15,,0,0,0,US,MS
2020-06-16,,0,0,0,US,MS
2020-06-17,,0,0,0,US,MS
2020-06-18,,0,0,0,US,MS
2020-06-19,,0,0,0,US,MS
2020-06-20,,0,0,0,US,MS
2020-06-21,,0,0,0,US,MS
