date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_total_deaths_mean,country,region
2020-04-06,,,26,169,US,IN
2020-04-07,,,28,197,US,IN
2020-04-08,,,29,226,US,IN
2020-04-09,,,30,256,US,IN
2020-04-10,,,29,285,US,IN
2020-04-11,,,29,314,US,IN
2020-04-12,,,27,341,US,IN
2020-04-13,,,25,366,US,IN
2020-04-14,,,23,389,US,IN
2020-04-15,,,21,410,US,IN
2020-04-16,,,18,428,US,IN
2020-04-17,,,16,444,US,IN
2020-04-18,,,15,459,US,IN
2020-04-19,,,13,472,US,IN
2020-04-20,,,11,483,US,IN
2020-04-21,,,10,493,US,IN
2020-04-22,,,9,502,US,IN
2020-04-23,,,8,510,US,IN
2020-04-24,,,7,517,US,IN
2020-04-25,,,6,523,US,IN
2020-04-26,,,5,528,US,IN
2020-04-27,,,5,533,US,IN
2020-04-28,,,4,537,US,IN
2020-04-29,,,4,541,US,IN
2020-04-30,,,3,544,US,IN
2020-05-01,,,3,547,US,IN
2020-05-02,,,3,550,US,IN
2020-05-03,,,2,552,US,IN
2020-05-04,,,2,554,US,IN
2020-05-05,,,2,556,US,IN
2020-05-06,,,2,558,US,IN
2020-05-07,,,1,559,US,IN
2020-05-08,,,1,560,US,IN
2020-05-09,,,1,561,US,IN
2020-05-10,,,1,562,US,IN
2020-05-11,,,1,563,US,IN
2020-05-12,,,1,564,US,IN
2020-05-13,,,1,565,US,IN
2020-05-14,,,1,566,US,IN
2020-05-15,,,1,567,US,IN
2020-05-16,,,1,568,US,IN
2020-05-17,,,1,569,US,IN
2020-05-18,,,1,570,US,IN
2020-05-19,,,1,571,US,IN
2020-05-20,,,1,572,US,IN
2020-05-21,,,1,573,US,IN
2020-05-22,,,1,574,US,IN
2020-05-23,,,1,575,US,IN
2020-05-24,,,1,576,US,IN
2020-05-25,,,0,576,US,IN
2020-05-26,,,0,576,US,IN
2020-05-27,,,0,576,US,IN
2020-05-28,,,0,576,US,IN
2020-05-29,,,0,576,US,IN
2020-05-30,,,0,576,US,IN
2020-05-31,,,0,576,US,IN
2020-06-01,,,0,576,US,IN
2020-06-02,,,0,576,US,IN
2020-06-03,,,0,576,US,IN
2020-06-04,,,0,576,US,IN
2020-06-05,,,0,576,US,IN
2020-06-06,,,0,576,US,IN
2020-06-07,,,0,576,US,IN
2020-06-08,,,0,576,US,IN
2020-06-09,,,0,576,US,IN
2020-06-10,,,0,576,US,IN
2020-06-11,,,0,576,US,IN
2020-06-12,,,0,576,US,IN
2020-06-13,,,0,576,US,IN
2020-06-14,,,0,576,US,IN
2020-06-15,,,0,576,US,IN
2020-06-16,,,0,576,US,IN
2020-06-17,,,0,576,US,IN
2020-06-18,,,0,576,US,IN
2020-06-19,,,0,576,US,IN
2020-06-20,,,0,576,US,IN
2020-06-21,,,0,576,US,IN
2020-06-22,,,0,576,US,IN
2020-06-23,,,0,576,US,IN
2020-06-24,,,0,576,US,IN
2020-06-25,,,0,576,US,IN
2020-06-26,,,0,576,US,IN
2020-06-27,,,0,576,US,IN
2020-06-28,,,0,576,US,IN
2020-06-29,,,0,576,US,IN
2020-06-30,,,0,576,US,IN
2020-02-19,,,,,US,KS
2020-02-20,,,,,US,KS
2020-02-21,,,,,US,KS
2020-02-22,,,,,US,KS
2020-02-23,,,,,US,KS
2020-02-24,,,,,US,KS
2020-02-25,,,,,US,KS
2020-02-26,,,,,US,KS
2020-02-27,,,,,US,KS
2020-02-28,,,,,US,KS
2020-02-29,,,,,US,KS
2020-03-01,,,,,US,KS
2020-03-02,,,,,US,KS
2020-03-03,,,,,US,KS
2020-03-04,,,,,US,KS
2020-03-05,,,,,US,KS
2020-03-06,,,,,US,KS
2020-03-07,,,,,US,KS
2020-03-08,,,,,US,KS
2020-03-09,,,,,US,KS
2020-03-10,,,,,US,KS
2020-03-11,,,,,US,KS
2020-03-12,,,,,US,KS
2020-03-13,,,,,US,KS
2020-03-14,1,1,,,US,KS
2020-03-15,0,1,,,US,KS
2020-03-16,0,1,,,US,KS
2020-03-17,0,1,,,US,KS
2020-03-18,0,1,,,US,KS
2020-03-19,0,1,,,US,KS
2020-03-20,0,1,,,US,KS
2020-03-21,1,2,,,US,KS
2020-03-22,0,2,,,US,KS
2020-03-23,0,2,,,US,KS
2020-03-24,0,2,,,US,KS
2020-03-25,1,3,,,US,KS
2020-03-26,0,3,,,US,KS
2020-03-27,1,4,,,US,KS
2020-03-28,1,5,,,US,KS
2020-03-29,1,6,,,US,KS
2020-03-30,2,8,,,US,KS
2020-03-31,1,9,,,US,KS
2020-04-01,1,10,,,US,KS
2020-04-02,,,6,16,US,KS
2020-04-03,,,7,23,US,KS
2020-04-04,,,7,30,US,KS
2020-04-05,,,7,37,US,KS
2020-04-06,,,7,44,US,KS
2020-04-07,,,7,51,US,KS
2020-04-08,,,7,58,US,KS
2020-04-09,,,7,65,US,KS
2020-04-10,,,6,71,US,KS
2020-04-11,,,6,77,US,KS
2020-04-12,,,5,82,US,KS
2020-04-13,,,5,87,US,KS
2020-04-14,,,4,91,US,KS
2020-04-15,,,4,95,US,KS
2020-04-16,,,3,98,US,KS
2020-04-17,,,3,101,US,KS
2020-04-18,,,3,104,US,KS
2020-04-19,,,3,107,US,KS
2020-04-20,,,2,109,US,KS
2020-04-21,,,2,111,US,KS
2020-04-22,,,2,113,US,KS
2020-04-23,,,2,115,US,KS
2020-04-24,,,1,116,US,KS
2020-04-25,,,1,117,US,KS
2020-04-26,,,1,118,US,KS
2020-04-27,,,1,119,US,KS
2020-04-28,,,1,120,US,KS
2020-04-29,,,1,121,US,KS
2020-04-30,,,1,122,US,KS
2020-05-01,,,1,123,US,KS
2020-05-02,,,1,124,US,KS
2020-05-03,,,1,125,US,KS
2020-05-04,,,0,125,US,KS
2020-05-05,,,0,125,US,KS
2020-05-06,,,0,125,US,KS
2020-05-07,,,0,125,US,KS
2020-05-08,,,0,125,US,KS
2020-05-09,,,0,125,US,KS
2020-05-10,,,0,125,US,KS
2020-05-11,,,0,125,US,KS
2020-05-12,,,0,125,US,KS
2020-05-13,,,0,125,US,KS
2020-05-14,,,0,125,US,KS
2020-05-15,,,0,125,US,KS
2020-05-16,,,0,125,US,KS
2020-05-17,,,0,125,US,KS
2020-05-18,,,0,125,US,KS
2020-05-19,,,0,125,US,KS
2020-05-20,,,0,125,US,KS
2020-05-21,,,0,125,US,KS
2020-05-22,,,0,125,US,KS
2020-05-23,,,0,125,US,KS
2020-05-24,,,0,125,US,KS
2020-05-25,,,0,125,US,KS
2020-05-26,,,0,125,US,KS
2020-05-27,,,0,125,US,KS
2020-05-28,,,0,125,US,KS
2020-05-29,,,0,125,US,KS
2020-05-30,,,0,125,US,KS
2020-05-31,,,0,125,US,KS
2020-06-01,,,0,125,US,KS
2020-06-02,,,0,125,US,KS
2020-06-03,,,0,125,US,KS
2020-06-04,,,0,125,US,KS
2020-06-05,,,0,125,US,KS
2020-06-06,,,0,125,US,KS
2020-06-07,,,0,125,US,KS
2020-06-08,,,0,125,US,KS
2020-06-09,,,0,125,US,KS
2020-06-10,,,0,125,US,KS
2020-06-11,,,0,125,US,KS
2020-06-12,,,0,125,US,KS
2020-06-13,,,0,125,US,KS
2020-06-14,,,0,125,US,KS
2020-06-15,,,0,125,US,KS
2020-06-16,,,0,125,US,KS
2020-06-17,,,0,125,US,KS
2020-06-18,,,0,125,US,KS
2020-06-19,,,0,125,US,KS
2020-06-20,,,0,125,US,KS
2020-06-21,,,0,125,US,KS
2020-06-22,,,0,125,US,KS
2020-06-23,,,0,125,US,KS
2020-06-24,,,0,125,US,KS
2020-06-25,,,0,125,US,KS
2020-06-26,,,0,125,US,KS
2020-06-27,,,0,125,US,KS
2020-06-28,,,0,125,US,KS
2020-06-29,,,0,125,US,KS
2020-06-30,,,0,125,US,KS
2020-02-21,,,,,US,KY
2020-02-22,,,,,US,KY
2020-02-23,,,,,US,KY
2020-02-24,,,,,US,KY
2020-02-25,,,,,US,KY
2020-02-26,,,,,US,KY
2020-02-27,,,,,US,KY
2020-02-28,,,,,US,KY
2020-02-29,,,,,US,KY
2020-03-01,,,,,US,KY
2020-03-02,,,,,US,KY
2020-03-03,,,,,US,KY
2020-03-04,,,,,US,KY
2020-03-05,,,,,US,KY
2020-03-06,,,,,US,KY
2020-03-07,,,,,US,KY
2020-03-08,,,,,US,KY
2020-03-09,,,,,US,KY
2020-03-10,,,,,US,KY
2020-03-11,,,,,US,KY
2020-03-12,,,,,US,KY
2020-03-13,,,,,US,KY
2020-03-14,,,,,US,KY
2020-03-15,,,,,US,KY
2020-03-16,1,1,,,US,KY
2020-03-17,0,1,,,US,KY
2020-03-18,0,1,,,US,KY
2020-03-19,0,1,,,US,KY
2020-03-20,0,1,,,US,KY
2020-03-21,1,2,,,US,KY
2020-03-22,1,3,,,US,KY
2020-03-23,0,3,,,US,KY
2020-03-24,1,4,,,US,KY
2020-03-25,0,4,,,US,KY
2020-03-26,0,4,,,US,KY
2020-03-27,2,6,,,US,KY
2020-03-28,2,8,,,US,KY
2020-03-29,1,9,,,US,KY
2020-03-30,0,9,,,US,KY
2020-03-31,2,11,,,US,KY
2020-04-01,6,17,,,US,KY
2020-04-02,,,5,22,US,KY
2020-04-03,,,5,27,US,KY
2020-04-04,,,5,32,US,KY
2020-04-05,,,6,38,US,KY
2020-04-06,,,6,44,US,KY
2020-04-07,,,6,50,US,KY
2020-04-08,,,6,56,US,KY
2020-04-09,,,5,61,US,KY
2020-04-10,,,5,66,US,KY
2020-04-11,,,5,71,US,KY
2020-04-12,,,4,75,US,KY
2020-04-13,,,4,79,US,KY
2020-04-14,,,4,83,US,KY
2020-04-15,,,3,86,US,KY
2020-04-16,,,3,89,US,KY
2020-04-17,,,3,92,US,KY
2020-04-18,,,2,94,US,KY
2020-04-19,,,2,96,US,KY
2020-04-20,,,2,98,US,KY
2020-04-21,,,2,100,US,KY
2020-04-22,,,2,102,US,KY
2020-04-23,,,1,103,US,KY
2020-04-24,,,1,104,US,KY
2020-04-25,,,1,105,US,KY
2020-04-26,,,1,106,US,KY
2020-04-27,,,1,107,US,KY
2020-04-28,,,1,108,US,KY
2020-04-29,,,1,109,US,KY
2020-04-30,,,1,110,US,KY
2020-05-01,,,1,111,US,KY
2020-05-02,,,1,112,US,KY
2020-05-03,,,1,113,US,KY
2020-05-04,,,1,114,US,KY
2020-05-05,,,1,115,US,KY
2020-05-06,,,1,116,US,KY
2020-05-07,,,1,117,US,KY
2020-05-08,,,1,118,US,KY
2020-05-09,,,1,119,US,KY
2020-05-10,,,1,120,US,KY
2020-05-11,,,1,121,US,KY
2020-05-12,,,1,122,US,KY
2020-05-13,,,1,123,US,KY
2020-05-14,,,1,124,US,KY
2020-05-15,,,1,125,US,KY
2020-05-16,,,1,126,US,KY
2020-05-17,,,1,127,US,KY
2020-05-18,,,1,128,US,KY
2020-05-19,,,1,129,US,KY
2020-05-20,,,1,130,US,KY
2020-05-21,,,1,131,US,KY
2020-05-22,,,1,132,US,KY
2020-05-23,,,1,133,US,KY
2020-05-24,,,0,133,US,KY
2020-05-25,,,0,133,US,KY
2020-05-26,,,0,133,US,KY
2020-05-27,,,0,133,US,KY
2020-05-28,,,0,133,US,KY
2020-05-29,,,0,133,US,KY
2020-05-30,,,0,133,US,KY
2020-05-31,,,0,133,US,KY
2020-06-01,,,0,133,US,KY
2020-06-02,,,0,133,US,KY
2020-06-03,,,0,133,US,KY
2020-06-04,,,0,133,US,KY
2020-06-05,,,0,133,US,KY
2020-06-06,,,0,133,US,KY
2020-06-07,,,0,133,US,KY
2020-06-08,,,0,133,US,KY
2020-06-09,,,0,133,US,KY
2020-06-10,,,0,133,US,KY
2020-06-11,,,0,133,US,KY
2020-06-12,,,0,133,US,KY
2020-06-13,,,0,133,US,KY
2020-06-14,,,0,133,US,KY
2020-06-15,,,0,133,US,KY
2020-06-16,,,0,133,US,KY
2020-06-17,,,0,133,US,KY
2020-06-18,,,0,133,US,KY
2020-06-19,,,0,133,US,KY
2020-06-20,,,0,133,US,KY
2020-06-21,,,0,133,US,KY
2020-06-22,,,0,133,US,KY
2020-06-23,,,0,133,US,KY
2020-06-24,,,0,133,US,KY
2020-06-25,,,0,133,US,KY
2020-06-26,,,0,133,US,KY
2020-06-27,,,0,133,US,KY
2020-06-28,,,0,133,US,KY
2020-06-29,,,0,133,US,KY
2020-06-30,,,0,133,US,KY
2020-02-19,,,,,US,LA
2020-02-20,,,,,US,LA
2020-02-21,,,,,US,LA
2020-02-22,,,,,US,LA
2020-02-23,,,,,US,LA
2020-02-24,,,,,US,LA
2020-02-25,,,,,US,LA
2020-02-26,,,,,US,LA
2020-02-27,,,,,US,LA
2020-02-28,,,,,US,LA
2020-02-29,,,,,US,LA
2020-03-01,,,,,US,LA
2020-03-02,,,,,US,LA
2020-03-03,,,,,US,LA
2020-03-04,,,,,US,LA
2020-03-05,,,,,US,LA
2020-03-06,,,,,US,LA
2020-03-07,,,,,US,LA
2020-03-08,,,,,US,LA
2020-03-09,,,,,US,LA
2020-03-10,,,,,US,LA
2020-03-11,,,,,US,LA
2020-03-12,,,,,US,LA
2020-03-13,,,,,US,LA
2020-03-14,,,,,US,LA
2020-03-15,2,2,,,US,LA
2020-03-16,0,2,,,US,LA
2020-03-17,2,4,,,US,LA
2020-03-18,2,6,,,US,LA
2020-03-19,2,8,,,US,LA
2020-03-20,4,12,,,US,LA
2020-03-21,4,16,,,US,LA
2020-03-22,4,20,,,US,LA
2020-03-23,14,34,,,US,LA
2020-03-24,12,46,,,US,LA
2020-03-25,19,65,,,US,LA
2020-03-26,18,83,,,US,LA
2020-03-27,36,119,,,US,LA
2020-03-28,18,137,,,US,LA
2020-03-29,14,151,,,US,LA
2020-03-30,34,185,,,US,LA
2020-03-31,54,239,,,US,LA
2020-04-01,34,273,,,US,LA
2020-04-02,,,43,316,US,LA
2020-04-03,,,44,360,US,LA
2020-04-04,,,45,405,US,LA
2020-04-05,,,44,449,US,LA
2020-04-06,,,43,492,US,LA
2020-04-07,,,41,533,US,LA
2020-04-08,,,39,572,US,LA
2020-04-09,,,36,608,US,LA
2020-04-10,,,33,641,US,LA
2020-04-11,,,30,671,US,LA
2020-04-12,,,28,699,US,LA
2020-04-13,,,25,724,US,LA
2020-04-14,,,23,747,US,LA
2020-04-15,,,21,768,US,LA
2020-04-16,,,19,787,US,LA
2020-04-17,,,17,804,US,LA
2020-04-18,,,16,820,US,LA
2020-04-19,,,14,834,US,LA
2020-04-20,,,13,847,US,LA
2020-04-21,,,12,859,US,LA
2020-04-22,,,11,870,US,LA
2020-04-23,,,10,880,US,LA
2020-04-24,,,9,889,US,LA
2020-04-25,,,9,898,US,LA
2020-04-26,,,8,906,US,LA
2020-04-27,,,8,914,US,LA
2020-04-28,,,7,921,US,LA
2020-04-29,,,7,928,US,LA
2020-04-30,,,6,934,US,LA
2020-05-01,,,6,940,US,LA
2020-05-02,,,6,946,US,LA
2020-05-03,,,5,951,US,LA
2020-05-04,,,5,956,US,LA
2020-05-05,,,5,961,US,LA
2020-05-06,,,5,966,US,LA
2020-05-07,,,5,971,US,LA
2020-05-08,,,5,976,US,LA
2020-05-09,,,4,980,US,LA
2020-05-10,,,4,984,US,LA
2020-05-11,,,4,988,US,LA
2020-05-12,,,4,992,US,LA
2020-05-13,,,4,996,US,LA
2020-05-14,,,4,1000,US,LA
2020-05-15,,,3,1003,US,LA
2020-05-16,,,3,1006,US,LA
2020-05-17,,,3,1009,US,LA
2020-05-18,,,3,1012,US,LA
2020-05-19,,,3,1015,US,LA
2020-05-20,,,3,1018,US,LA
2020-05-21,,,3,1021,US,LA
2020-05-22,,,3,1024,US,LA
2020-05-23,,,3,1027,US,LA
2020-05-24,,,3,1030,US,LA
2020-05-25,,,2,1032,US,LA
2020-05-26,,,2,1034,US,LA
2020-05-27,,,2,1036,US,LA
2020-05-28,,,2,1038,US,LA
2020-05-29,,,2,1040,US,LA
2020-05-30,,,2,1042,US,LA
2020-05-31,,,2,1044,US,LA
2020-06-01,,,2,1046,US,LA
2020-06-02,,,2,1048,US,LA
2020-06-03,,,2,1050,US,LA
2020-06-04,,,2,1052,US,LA
2020-06-05,,,2,1054,US,LA
2020-06-06,,,2,1056,US,LA
2020-06-07,,,2,1058,US,LA
2020-06-08,,,2,1060,US,LA
2020-06-09,,,2,1062,US,LA
2020-06-10,,,2,1064,US,LA
2020-06-11,,,2,1066,US,LA
2020-06-12,,,2,1068,US,LA
2020-06-13,,,2,1070,US,LA
2020-06-14,,,1,1071,US,LA
2020-06-15,,,1,1072,US,LA
2020-06-16,,,1,1073,US,LA
2020-06-17,,,1,1074,US,LA
2020-06-18,,,1,1075,US,LA
2020-06-19,,,1,1076,US,LA
2020-06-20,,,1,1077,US,LA
2020-06-21,,,1,1078,US,LA
2020-06-22,,,1,1079,US,LA
2020-06-23,,,1,1080,US,LA
2020-06-24,,,1,1081,US,LA
2020-06-25,,,1,1082,US,LA
2020-06-26,,,1,1083,US,LA
2020-06-27,,,1,1084,US,LA
2020-06-28,,,1,1085,US,LA
2020-06-29,,,1,1086,US,LA
2020-06-30,,,1,1087,US,LA
2020-02-25,,,,,US,MA
2020-02-26,,,,,US,MA
2020-02-27,,,,,US,MA
2020-02-28,,,,,US,MA
2020-02-29,,,,,US,MA
2020-03-01,,,,,US,MA
2020-03-02,,,,,US,MA
2020-03-03,,,,,US,MA
2020-03-04,,,,,US,MA
2020-03-05,,,,,US,MA
2020-03-06,,,,,US,MA
2020-03-07,,,,,US,MA
2020-03-08,,,,,US,MA
2020-03-09,,,,,US,MA
2020-03-10,,,,,US,MA
2020-03-11,,,,,US,MA
2020-03-12,,,,,US,MA
2020-03-13,,,,,US,MA
2020-03-14,,,,,US,MA
2020-03-15,,,,,US,MA
2020-03-16,,,,,US,MA
2020-03-17,,,,,US,MA
2020-03-18,,,,,US,MA
2020-03-19,,,,,US,MA
2020-03-20,1,1,,,US,MA
2020-03-21,0,1,,,US,MA
2020-03-22,4,5,,,US,MA
2020-03-23,4,9,,,US,MA
2020-03-24,2,11,,,US,MA
2020-03-25,4,15,,,US,MA
2020-03-26,10,25,,,US,MA
2020-03-27,10,35,,,US,MA
2020-03-28,9,44,,,US,MA
2020-03-29,4,48,,,US,MA
2020-03-30,8,56,,,US,MA
2020-03-31,33,89,,,US,MA
2020-04-01,33,122,,,US,MA
2020-04-02,,,39,161,US,MA
2020-04-03,,,46,207,US,MA
2020-04-04,,,55,262,US,MA
2020-04-05,,,64,326,US,MA
2020-04-06,,,74,400,US,MA
2020-04-07,,,83,483,US,MA
2020-04-08,,,90,573,US,MA
2020-04-09,,,95,668,US,MA
2020-04-10,,,97,765,US,MA
2020-04-11,,,97,862,US,MA
2020-04-12,,,94,956,US,MA
2020-04-13,,,89,1045,US,MA
2020-04-14,,,83,1128,US,MA
2020-04-15,,,77,1205,US,MA
2020-04-16,,,70,1275,US,MA
2020-04-17,,,63,1338,US,MA
2020-04-18,,,57,1395,US,MA
2020-04-19,,,51,1446,US,MA
2020-04-20,,,45,1491,US,MA
2020-04-21,,,40,1531,US,MA
2020-04-22,,,36,1567,US,MA
2020-04-23,,,32,1599,US,MA
2020-04-24,,,29,1628,US,MA
2020-04-25,,,26,1654,US,MA
2020-04-26,,,23,1677,US,MA
2020-04-27,,,21,1698,US,MA
2020-04-28,,,19,1717,US,MA
2020-04-29,,,17,1734,US,MA
2020-04-30,,,15,1749,US,MA
2020-05-01,,,14,1763,US,MA
2020-05-02,,,13,1776,US,MA
2020-05-03,,,11,1787,US,MA
2020-05-04,,,11,1798,US,MA
2020-05-05,,,10,1808,US,MA
2020-05-06,,,9,1817,US,MA
2020-05-07,,,8,1825,US,MA
2020-05-08,,,8,1833,US,MA
2020-05-09,,,7,1840,US,MA
2020-05-10,,,7,1847,US,MA
2020-05-11,,,6,1853,US,MA
2020-05-12,,,6,1859,US,MA
2020-05-13,,,6,1865,US,MA
2020-05-14,,,5,1870,US,MA
2020-05-15,,,5,1875,US,MA
2020-05-16,,,5,1880,US,MA
2020-05-17,,,5,1885,US,MA
2020-05-18,,,4,1889,US,MA
2020-05-19,,,4,1893,US,MA
2020-05-20,,,4,1897,US,MA
2020-05-21,,,4,1901,US,MA
2020-05-22,,,4,1905,US,MA
2020-05-23,,,4,1909,US,MA
2020-05-24,,,3,1912,US,MA
2020-05-25,,,3,1915,US,MA
2020-05-26,,,3,1918,US,MA
2020-05-27,,,3,1921,US,MA
2020-05-28,,,3,1924,US,MA
2020-05-29,,,3,1927,US,MA
2020-05-30,,,3,1930,US,MA
2020-05-31,,,2,1932,US,MA
2020-06-01,,,2,1934,US,MA
2020-06-02,,,2,1936,US,MA
2020-06-03,,,2,1938,US,MA
2020-06-04,,,2,1940,US,MA
2020-06-05,,,2,1942,US,MA
2020-06-06,,,2,1944,US,MA
2020-06-07,,,2,1946,US,MA
2020-06-08,,,2,1948,US,MA
2020-06-09,,,2,1950,US,MA
2020-06-10,,,2,1952,US,MA
2020-06-11,,,2,1954,US,MA
2020-06-12,,,2,1956,US,MA
2020-06-13,,,2,1958,US,MA
2020-06-14,,,2,1960,US,MA
2020-06-15,,,2,1962,US,MA
2020-06-16,,,1,1963,US,MA
2020-06-17,,,1,1964,US,MA
2020-06-18,,,1,1965,US,MA
2020-06-19,,,1,1966,US,MA
2020-06-20,,,1,1967,US,MA
2020-06-21,,,1,1968,US,MA
2020-06-22,,,1,1969,US,MA
2020-06-23,,,1,1970,US,MA
2020-06-24,,,1,1971,US,MA
2020-06-25,,,1,1972,US,MA
2020-06-26,,,1,1973,US,MA
2020-06-27,,,1,1974,US,MA
2020-06-28,,,1,1975,US,MA
2020-06-29,,,1,1976,US,MA
2020-06-30,,,1,1977,US,MA
2020-02-24,,,,,US,MD
2020-02-25,,,,,US,MD
2020-02-26,,,,,US,MD
2020-02-27,,,,,US,MD
2020-02-28,,,,,US,MD
2020-02-29,,,,,US,MD
2020-03-01,,,,,US,MD
2020-03-02,,,,,US,MD
2020-03-03,,,,,US,MD
2020-03-04,,,,,US,MD
2020-03-05,,,,,US,MD
2020-03-06,,,,,US,MD
2020-03-07,,,,,US,MD
2020-03-08,,,,,US,MD
2020-03-09,,,,,US,MD
2020-03-10,,,,,US,MD
2020-03-11,,,,,US,MD
2020-03-12,,,,,US,MD
2020-03-13,,,,,US,MD
2020-03-14,,,,,US,MD
2020-03-15,,,,,US,MD
2020-03-16,,,,,US,MD
2020-03-17,,,,,US,MD
2020-03-18,,,,,US,MD
2020-03-19,1,1,,,US,MD
2020-03-20,0,1,,,US,MD
2020-03-21,1,2,,,US,MD
2020-03-22,1,3,,,US,MD
2020-03-23,0,3,,,US,MD
2020-03-24,0,3,,,US,MD
2020-03-25,1,4,,,US,MD
2020-03-26,0,4,,,US,MD
2020-03-27,1,5,,,US,MD
2020-03-28,0,5,,,US,MD
2020-03-29,5,10,,,US,MD
2020-03-30,5,15,,,US,MD
2020-03-31,3,18,,,US,MD
2020-04-01,13,31,,,US,MD
2020-04-02,,,11,42,US,MD
2020-04-03,,,14,56,US,MD
2020-04-04,,,16,72,US,MD
2020-04-05,,,19,91,US,MD
2020-04-06,,,22,113,US,MD
2020-04-07,,,24,137,US,MD
2020-04-08,,,26,163,US,MD
2020-04-09,,,27,190,US,MD
2020-04-10,,,28,218,US,MD
2020-04-11,,,27,245,US,MD
2020-04-12,,,26,271,US,MD
2020-04-13,,,25,296,US,MD
2020-04-14,,,23,319,US,MD
2020-04-15,,,21,340,US,MD
2020-04-16,,,19,359,US,MD
2020-04-17,,,17,376,US,MD
2020-04-18,,,15,391,US,MD
2020-04-19,,,13,404,US,MD
2020-04-20,,,12,416,US,MD
2020-04-21,,,11,427,US,MD
2020-04-22,,,9,436,US,MD
2020-04-23,,,8,444,US,MD
2020-04-24,,,7,451,US,MD
2020-04-25,,,6,457,US,MD
2020-04-26,,,6,463,US,MD
2020-04-27,,,5,468,US,MD
2020-04-28,,,4,472,US,MD
2020-04-29,,,4,476,US,MD
2020-04-30,,,3,479,US,MD
2020-05-01,,,3,482,US,MD
2020-05-02,,,3,485,US,MD
2020-05-03,,,2,487,US,MD
2020-05-04,,,2,489,US,MD
2020-05-05,,,2,491,US,MD
2020-05-06,,,2,493,US,MD
2020-05-07,,,1,494,US,MD
2020-05-08,,,1,495,US,MD
2020-05-09,,,1,496,US,MD
2020-05-10,,,1,497,US,MD
2020-05-11,,,1,498,US,MD
2020-05-12,,,1,499,US,MD
2020-05-13,,,1,500,US,MD
2020-05-14,,,1,501,US,MD
2020-05-15,,,1,502,US,MD
2020-05-16,,,1,503,US,MD
2020-05-17,,,1,504,US,MD
2020-05-18,,,1,505,US,MD
2020-05-19,,,1,506,US,MD
2020-05-20,,,1,507,US,MD
2020-05-21,,,1,508,US,MD
2020-05-22,,,1,509,US,MD
2020-05-23,,,1,510,US,MD
2020-05-24,,,1,511,US,MD
2020-05-25,,,1,512,US,MD
2020-05-26,,,0,512,US,MD
2020-05-27,,,0,512,US,MD
2020-05-28,,,0,512,US,MD
2020-05-29,,,0,512,US,MD
2020-05-30,,,0,512,US,MD
2020-05-31,,,0,512,US,MD
2020-06-01,,,0,512,US,MD
2020-06-02,,,0,512,US,MD
2020-06-03,,,0,512,US,MD
2020-06-04,,,0,512,US,MD
2020-06-05,,,0,512,US,MD
2020-06-06,,,0,512,US,MD
2020-06-07,,,0,512,US,MD
2020-06-08,,,0,512,US,MD
2020-06-09,,,0,512,US,MD
2020-06-10,,,0,512,US,MD
2020-06-11,,,0,512,US,MD
2020-06-12,,,0,512,US,MD
2020-06-13,,,0,512,US,MD
2020-06-14,,,0,512,US,MD
2020-06-15,,,0,512,US,MD
2020-06-16,,,0,512,US,MD
2020-06-17,,,0,512,US,MD
2020-06-18,,,0,512,US,MD
2020-06-19,,,0,512,US,MD
2020-06-20,,,0,512,US,MD
2020-06-21,,,0,512,US,MD
2020-06-22,,,0,512,US,MD
2020-06-23,,,0,512,US,MD
2020-06-24,,,0,512,US,MD
2020-06-25,,,0,512,US,MD
2020-06-26,,,0,512,US,MD
2020-06-27,,,0,512,US,MD
2020-06-28,,,0,512,US,MD
2020-06-29,,,0,512,US,MD
2020-06-30,,,0,512,US,MD
2020-03-03,,,,,US,ME
2020-03-04,,,,,US,ME
2020-03-05,,,,,US,ME
2020-03-06,,,,,US,ME
2020-03-07,,,,,US,ME
2020-03-08,,,,,US,ME
2020-03-09,,,,,US,ME
2020-03-10,,,,,US,ME
2020-03-11,,,,,US,ME
2020-03-12,,,,,US,ME
2020-03-13,,,,,US,ME
2020-03-14,,,,,US,ME
2020-03-15,,,,,US,ME
2020-03-16,,,,,US,ME
2020-03-17,,,,,US,ME
2020-03-18,,,,,US,ME
2020-03-19,,,,,US,ME
2020-03-20,,,,,US,ME
2020-03-21,,,,,US,ME
2020-03-22,,,,,US,ME
2020-03-23,,,,,US,ME
2020-03-24,,,,,US,ME
2020-03-25,,,,,US,ME
2020-03-26,,,,,US,ME
2020-03-27,1,1,,,US,ME
2020-03-28,0,1,,,US,ME
2020-03-29,2,3,,,US,ME
2020-03-30,0,3,,,US,ME
2020-03-31,2,5,,,US,ME
2020-04-01,2,7,,,US,ME
2020-04-02,,,2,9,US,ME
2020-04-03,,,3,12,US,ME
2020-04-04,,,3,15,US,ME
2020-04-05,,,3,18,US,ME
2020-04-06,,,4,22,US,ME
2020-04-07,,,4,26,US,ME
2020-04-08,,,4,30,US,ME
2020-04-09,,,4,34,US,ME
2020-04-10,,,4,38,US,ME
2020-04-11,,,4,42,US,ME
2020-04-12,,,4,46,US,ME
2020-04-13,,,4,50,US,ME
2020-04-14,,,4,54,US,ME
2020-04-15,,,3,57,US,ME
2020-04-16,,,3,60,US,ME
2020-04-17,,,3,63,US,ME
